X,Y,Z
577840,5311860,89.5
577850,5311860,89.4
577860,5311860,89.4
577870,5311860,89.3
577880,5311860,89.2
577890,5311860,89.1
577900,5311860,89
577910,5311860,88.8
577920,5311860,88.7
577930,5311860,88.5
577940,5311860,88.3
577950,5311860,88.1
577960,5311860,87.9
577970,5311860,87.7
577980,5311860,87.5
577990,5311860,87.3
578000,5311860,87
578010,5311860,86.8
578020,5311860,86.5
578030,5311860,86.2
578040,5311860,85.8
578050,5311860,85.4
578060,5311860,84.5
578070,5311860,83.4
578080,5311860,82.3
578090,5311860,81.6
578100,5311860,81.1
578110,5311860,81
578120,5311860,83.4
578130,5311860,85.4
578140,5311860,86
578150,5311860,86.5
578160,5311860,86.6
578170,5311860,86.5
578180,5311860,86.5
578190,5311860,86.6
578200,5311860,87
578210,5311860,87.7
578220,5311860,88.6
578230,5311860,89.7
578240,5311860,90.8
578250,5311860,92
578260,5311860,93
578270,5311860,94.1
578280,5311860,95.2
578290,5311860,96.2
578300,5311860,96.9
578310,5311860,97.6
578320,5311860,98.3
578330,5311860,99.2
578340,5311860,100.1
578350,5311860,101.3
578360,5311860,102.4
578370,5311860,103.2
578380,5311860,103.7
578390,5311860,104.2
578400,5311860,104.8
578410,5311860,105.6
578420,5311860,106.9
578430,5311860,108.3
578440,5311860,109.7
578450,5311860,110.7
578460,5311860,111.6
578470,5311860,112.7
578480,5311860,114.3
578490,5311860,115.7
578500,5311860,116.6
578510,5311860,117.3
578520,5311860,118
578530,5311860,118.5
578540,5311860,119
578550,5311860,119.4
578560,5311860,119.6
578570,5311860,119.8
578580,5311860,119.9
578590,5311860,119.9
578600,5311860,119.8
578610,5311860,119.8
578620,5311860,119.5
578630,5311860,119.6
578640,5311860,119.7
578650,5311860,120.1
578660,5311860,120.7
578670,5311860,121.4
578680,5311860,121.9
578690,5311860,122.1
578700,5311860,122.6
578710,5311860,122.5
578720,5311860,122.3
578730,5311860,122.1
578740,5311860,121.5
578750,5311860,120.7
578760,5311860,119.9
578770,5311860,118.8
578780,5311860,118
578790,5311860,117.2
578800,5311860,116.5
578810,5311860,115.7
578820,5311860,115
578830,5311860,114.2
578840,5311860,113.5
578850,5311860,113.1
578860,5311860,113.2
578870,5311860,113.4
578880,5311860,113.6
578890,5311860,113.8
578900,5311860,114
578910,5311860,114.1
578920,5311860,114.3
578930,5311860,114.5
578940,5311860,114.8
578950,5311860,114.9
578960,5311860,115.2
578970,5311860,115.6
578980,5311860,116.1
578990,5311860,117
579000,5311860,117.9
579010,5311860,118.9
579020,5311860,120
579030,5311860,121
579040,5311860,122.1
579050,5311860,124.1
579060,5311860,127.1
579070,5311860,129.5
579080,5311860,132.2
579090,5311860,134.5
579100,5311860,135.9
579110,5311860,137.3
579120,5311860,138.9
579130,5311860,140.6
579140,5311860,142.7
579150,5311860,144.9
579160,5311860,146.9
579170,5311860,148.8
579180,5311860,150.7
579190,5311860,152.5
579200,5311860,154.1
579210,5311860,155.7
579220,5311860,157.6
579230,5311860,159.2
579240,5311860,161.1
579250,5311860,163
579260,5311860,164.9
579270,5311860,166.8
579280,5311860,168.7
579290,5311860,170.8
579300,5311860,173.1
579310,5311860,175.5
579320,5311860,177.6
579330,5311860,179.5
579340,5311860,181.6
579350,5311860,184.3
579360,5311860,187.3
579370,5311860,189.9
579380,5311860,192.2
579390,5311860,194.2
579400,5311860,195.7
579410,5311860,196.8
579420,5311860,197.9
579430,5311860,199.2
579440,5311860,200.5
579450,5311860,201.8
579460,5311860,203.4
579470,5311860,205
579480,5311860,206.6
579490,5311860,208
579500,5311860,209.2
579510,5311860,210.5
579520,5311860,211.9
579530,5311860,213.4
579540,5311860,216.8
579550,5311860,219.9
579560,5311860,221.8
579570,5311860,223.8
579580,5311860,226.3
579590,5311860,230.6
579600,5311860,238.1
579610,5311860,241.3
579620,5311860,244
579630,5311860,246.2
579640,5311860,248.3
579650,5311860,250.2
579660,5311860,251.9
579670,5311860,253.6
579680,5311860,255.5
579690,5311860,260
579700,5311860,265
579710,5311860,269
579720,5311860,271.3
579730,5311860,273.1
579740,5311860,274.7
579750,5311860,275.3
579760,5311860,275.8
579770,5311860,275.8
579780,5311860,274.7
579790,5311860,272.6
579800,5311860,270
579810,5311860,267.2
579820,5311860,264.7
579830,5311860,262.2
579840,5311860,258.6
579850,5311860,255.5
579860,5311860,253.3
579870,5311860,251
579880,5311860,247.8
579890,5311860,243.1
579900,5311860,232.5
579910,5311860,223.9
579920,5311860,218.6
577020,5311850,98.1
577030,5311850,98
577040,5311850,97.8
577050,5311850,97.5
577060,5311850,97.3
577070,5311850,96.9
577080,5311850,96.6
577090,5311850,96.1
577100,5311850,95.7
577110,5311850,95.4
577120,5311850,95
577130,5311850,94.7
577140,5311850,94.4
577150,5311850,94.1
577160,5311850,93.9
577170,5311850,93.7
577180,5311850,93.5
577190,5311850,93.4
577200,5311850,93.3
577210,5311850,93.2
577220,5311850,93.3
577230,5311850,93.6
577240,5311850,93.8
577250,5311850,94.4
577260,5311850,95.9
577270,5311850,97.5
577280,5311850,97.5
577290,5311850,97
577300,5311850,96.5
577310,5311850,96
577320,5311850,96.4
577330,5311850,96.6
577340,5311850,96.7
577350,5311850,97.4
577360,5311850,97.1
577370,5311850,96.2
577380,5311850,94.9
577390,5311850,94
577400,5311850,93.4
577410,5311850,93
577420,5311850,92.8
577430,5311850,92.6
577440,5311850,92.5
577450,5311850,92.4
577460,5311850,92.3
577470,5311850,92.1
577480,5311850,92
577490,5311850,91.8
577500,5311850,91.6
577510,5311850,91.5
577520,5311850,91
577530,5311850,90.7
577540,5311850,90.4
577550,5311850,90.5
577560,5311850,90.6
577570,5311850,90.7
577580,5311850,90.9
577590,5311850,91
577600,5311850,90.9
577610,5311850,90.9
577620,5311850,90.9
577630,5311850,90.9
577640,5311850,90.9
577650,5311850,90.8
577660,5311850,90.5
577670,5311850,90.4
577680,5311850,90.3
577690,5311850,90.3
577700,5311850,90.2
577710,5311850,90.1
577720,5311850,90
577730,5311850,89.9
577740,5311850,89.9
577750,5311850,89.9
577760,5311850,89.9
577770,5311850,89.9
577780,5311850,90
577790,5311850,90
577800,5311850,90
577810,5311850,90
577820,5311850,90
577830,5311850,89.9
577840,5311850,89.8
577850,5311850,89.7
577860,5311850,89.6
577870,5311850,89.6
577880,5311850,89.5
577890,5311850,89.4
577900,5311850,89.3
577910,5311850,89.1
577920,5311850,89
577930,5311850,88.9
577940,5311850,88.7
577950,5311850,88.5
577960,5311850,88.3
577970,5311850,88.1
577980,5311850,87.9
577990,5311850,87.6
578000,5311850,87.4
578010,5311850,87.1
578020,5311850,86.8
578030,5311850,86.5
578040,5311850,86.2
578050,5311850,85.7
578060,5311850,85.1
578070,5311850,84
578080,5311850,82.9
578090,5311850,82
578100,5311850,81.3
578110,5311850,80.8
578120,5311850,82.1
578130,5311850,84.3
578140,5311850,85.5
578150,5311850,86
578160,5311850,86
578170,5311850,85.6
578180,5311850,85.5
578190,5311850,85.4
578200,5311850,85.8
578210,5311850,86.4
578220,5311850,87.2
578230,5311850,88.4
578240,5311850,89.5
578250,5311850,90.5
578260,5311850,91.5
578270,5311850,92.4
578280,5311850,93.3
578290,5311850,94.2
578300,5311850,95.1
578310,5311850,95.8
578320,5311850,96.6
578330,5311850,97.3
578340,5311850,98
578350,5311850,99
578360,5311850,100.2
578370,5311850,101.3
578380,5311850,102.2
578390,5311850,102.9
578400,5311850,103.5
578410,5311850,104.1
578420,5311850,105
578430,5311850,106.4
578440,5311850,108.3
578450,5311850,109.9
578460,5311850,110.8
578470,5311850,111.9
578480,5311850,113.3
578490,5311850,114.5
578500,5311850,115.5
578510,5311850,116.3
578520,5311850,116.8
578530,5311850,117.3
578540,5311850,117.7
578550,5311850,118.1
578560,5311850,118.2
578570,5311850,118.5
578580,5311850,118.8
578590,5311850,118.9
578600,5311850,118.9
578610,5311850,119
578620,5311850,119
578630,5311850,119
578640,5311850,119.2
578650,5311850,119.7
578660,5311850,120.3
578670,5311850,121
578680,5311850,121.6
578690,5311850,122
578700,5311850,122.3
578710,5311850,122.3
578720,5311850,122.1
578730,5311850,121.7
578740,5311850,121.1
578750,5311850,120.4
578760,5311850,119.5
578770,5311850,118.5
578780,5311850,117.8
578790,5311850,117.1
578800,5311850,116.3
578810,5311850,115.6
578820,5311850,114.9
578830,5311850,114
578840,5311850,113.4
578850,5311850,112.9
578860,5311850,113
578870,5311850,113.2
578880,5311850,113.4
578890,5311850,113.6
578900,5311850,113.8
578910,5311850,114
578920,5311850,114.2
578930,5311850,114.5
578940,5311850,114.7
578950,5311850,115
578960,5311850,115.3
578970,5311850,115.6
578980,5311850,116.2
578990,5311850,117.1
579000,5311850,118
579010,5311850,119.1
579020,5311850,120.3
579030,5311850,121.5
579040,5311850,122.9
579050,5311850,124.9
579060,5311850,127.6
579070,5311850,129.9
579080,5311850,132.3
579090,5311850,134.4
579100,5311850,135.7
579110,5311850,137.1
579120,5311850,138.6
579130,5311850,140.1
579140,5311850,142.1
579150,5311850,144.2
579160,5311850,146.3
579170,5311850,148.1
579180,5311850,149.8
579190,5311850,151.5
579200,5311850,153.1
579210,5311850,154.7
579220,5311850,156.4
579230,5311850,158
579240,5311850,159.7
579250,5311850,161.6
579260,5311850,163.5
579270,5311850,165.3
579280,5311850,167.3
579290,5311850,169.4
579300,5311850,171.7
579310,5311850,174.1
579320,5311850,176.4
579330,5311850,178.5
579340,5311850,180.6
579350,5311850,182.8
579360,5311850,185.9
579370,5311850,188.9
579380,5311850,191
579390,5311850,193.2
579400,5311850,195.1
579410,5311850,196.3
579420,5311850,197.5
579430,5311850,198.9
579440,5311850,200.2
579450,5311850,201.6
579460,5311850,203.2
579470,5311850,204.9
579480,5311850,206.6
579490,5311850,208
579500,5311850,209.2
579510,5311850,210.6
579520,5311850,212
579530,5311850,213.9
579540,5311850,217
579550,5311850,219.9
579560,5311850,221.8
579570,5311850,223.8
579580,5311850,226.2
579590,5311850,230.7
579600,5311850,238
579610,5311850,241.4
579620,5311850,244.2
579630,5311850,246.2
579640,5311850,248.2
579650,5311850,250.1
579660,5311850,251.8
579670,5311850,253.6
579680,5311850,255.6
579690,5311850,259.6
579700,5311850,264.9
579710,5311850,269.2
579720,5311850,271.6
579730,5311850,273.7
579740,5311850,275.2
579750,5311850,276
579760,5311850,276.4
579770,5311850,276.6
579780,5311850,275.7
579790,5311850,274
579800,5311850,271.1
579810,5311850,268.2
579820,5311850,265.9
579830,5311850,263.6
579840,5311850,260.8
579850,5311850,257.1
579860,5311850,254.6
579870,5311850,252.5
579880,5311850,250
579890,5311850,246.3
579900,5311850,240.7
579910,5311850,228.5
579920,5311850,222.4
577020,5311840,101.1
577030,5311840,100.2
577040,5311840,99.6
577050,5311840,99
577060,5311840,98.3
577070,5311840,97.5
577080,5311840,97.1
577090,5311840,96.7
577100,5311840,96.3
577110,5311840,95.9
577120,5311840,95.5
577130,5311840,95.3
577140,5311840,95
577150,5311840,94.8
577160,5311840,94.6
577170,5311840,94.2
577180,5311840,94
577190,5311840,93.8
577200,5311840,93.7
577210,5311840,93.6
577220,5311840,93.5
577230,5311840,93.6
577240,5311840,94
577250,5311840,95.2
577260,5311840,96.3
577270,5311840,96.8
577280,5311840,97.4
577290,5311840,97.4
577300,5311840,96.8
577310,5311840,96.6
577320,5311840,96.9
577330,5311840,97.1
577340,5311840,97.2
577350,5311840,97.5
577360,5311840,96.9
577370,5311840,96
577380,5311840,94.9
577390,5311840,94.2
577400,5311840,93.8
577410,5311840,93.4
577420,5311840,93.1
577430,5311840,92.9
577440,5311840,92.8
577450,5311840,92.6
577460,5311840,92.5
577470,5311840,92.4
577480,5311840,92.2
577490,5311840,92
577500,5311840,91.9
577510,5311840,91.7
577520,5311840,91.6
577530,5311840,91.6
577540,5311840,91.5
577550,5311840,91.5
577560,5311840,91.6
577570,5311840,91.6
577580,5311840,91.6
577590,5311840,91.6
577600,5311840,91.7
577610,5311840,91.7
577620,5311840,91.7
577630,5311840,91.7
577640,5311840,91.6
577650,5311840,91.7
577660,5311840,91.5
577670,5311840,91.2
577680,5311840,91
577690,5311840,90.9
577700,5311840,90.7
577710,5311840,90.5
577720,5311840,90.3
577730,5311840,90.2
577740,5311840,90.2
577750,5311840,90.2
577760,5311840,90.2
577770,5311840,90.3
577780,5311840,90.3
577790,5311840,90.4
577800,5311840,90.4
577810,5311840,90.4
577820,5311840,90.3
577830,5311840,90.2
577840,5311840,90.1
577850,5311840,90
577860,5311840,89.9
577870,5311840,89.8
577880,5311840,89.7
577890,5311840,89.6
577900,5311840,89.6
577910,5311840,89.5
577920,5311840,89.4
577930,5311840,89.3
577940,5311840,89.1
577950,5311840,88.9
577960,5311840,88.7
577970,5311840,88.5
577980,5311840,88.3
577990,5311840,88
578000,5311840,87.8
578010,5311840,87.5
578020,5311840,87.2
578030,5311840,86.8
578040,5311840,86.4
578050,5311840,85.9
578060,5311840,85.4
578070,5311840,84.4
578080,5311840,83.4
578090,5311840,82.4
578100,5311840,81.6
578110,5311840,81
578120,5311840,80.8
578130,5311840,82.7
578140,5311840,84.5
578150,5311840,85.3
578160,5311840,85.2
578170,5311840,84.4
578180,5311840,84
578190,5311840,84
578200,5311840,84.4
578210,5311840,84.9
578220,5311840,85.9
578230,5311840,87
578240,5311840,87.9
578250,5311840,88.9
578260,5311840,89.8
578270,5311840,90.7
578280,5311840,91.5
578290,5311840,92.2
578300,5311840,93
578310,5311840,93.9
578320,5311840,94.8
578330,5311840,95.6
578340,5311840,96.2
578350,5311840,97
578360,5311840,97.9
578370,5311840,99
578380,5311840,100.2
578390,5311840,101.2
578400,5311840,101.9
578410,5311840,102.6
578420,5311840,103.2
578430,5311840,104.1
578440,5311840,106.2
578450,5311840,108.4
578460,5311840,109.9
578470,5311840,110.9
578480,5311840,111.9
578490,5311840,113.1
578500,5311840,114.1
578510,5311840,115
578520,5311840,115.8
578530,5311840,116.2
578540,5311840,116.5
578550,5311840,116.9
578560,5311840,117.2
578570,5311840,117.4
578580,5311840,117.4
578590,5311840,117.9
578600,5311840,118.2
578610,5311840,118.4
578620,5311840,118.4
578630,5311840,118.4
578640,5311840,118.4
578650,5311840,118.8
578660,5311840,119
578670,5311840,119.9
578680,5311840,120.7
578690,5311840,121.3
578700,5311840,121.8
578710,5311840,121.8
578720,5311840,121.5
578730,5311840,121.1
578740,5311840,120.6
578750,5311840,119.8
578760,5311840,119
578770,5311840,118.2
578780,5311840,117.4
578790,5311840,116.7
578800,5311840,116.1
578810,5311840,115.4
578820,5311840,114.7
578830,5311840,113.8
578840,5311840,113.2
578850,5311840,112.8
578860,5311840,112.8
578870,5311840,113
578880,5311840,113.2
578890,5311840,113.4
578900,5311840,113.6
578910,5311840,113.9
578920,5311840,114.1
578930,5311840,114.4
578940,5311840,114.7
578950,5311840,115.1
578960,5311840,115.4
578970,5311840,115.7
578980,5311840,116.4
578990,5311840,117.2
579000,5311840,118.2
579010,5311840,119.3
579020,5311840,120.5
579030,5311840,121.7
579040,5311840,123.4
579050,5311840,125.4
579060,5311840,127.7
579070,5311840,129.9
579080,5311840,132.2
579090,5311840,134.2
579100,5311840,135.5
579110,5311840,136.8
579120,5311840,138.2
579130,5311840,139.6
579140,5311840,141.5
579150,5311840,143.5
579160,5311840,145.5
579170,5311840,147.3
579180,5311840,148.9
579190,5311840,150.5
579200,5311840,152.1
579210,5311840,153.7
579220,5311840,155.2
579230,5311840,156.7
579240,5311840,158.4
579250,5311840,160.2
579260,5311840,162
579270,5311840,163.7
579280,5311840,165.6
579290,5311840,167.8
579300,5311840,170.1
579310,5311840,172.4
579320,5311840,174.9
579330,5311840,177.3
579340,5311840,179.4
579350,5311840,181.7
579360,5311840,184.4
579370,5311840,187.2
579380,5311840,189.6
579390,5311840,191.9
579400,5311840,194.1
579410,5311840,195.7
579420,5311840,197
579430,5311840,198.5
579440,5311840,199.9
579450,5311840,201.4
579460,5311840,203
579470,5311840,204.7
579480,5311840,206.4
579490,5311840,207.9
579500,5311840,209.2
579510,5311840,210.6
579520,5311840,212.1
579530,5311840,214
579540,5311840,217.2
579550,5311840,220
579560,5311840,221.8
579570,5311840,223.7
579580,5311840,226.1
579590,5311840,230.9
579600,5311840,237.6
579610,5311840,241.3
579620,5311840,244.3
579630,5311840,246.2
579640,5311840,248.1
579650,5311840,249.9
579660,5311840,251.7
579670,5311840,253.6
579680,5311840,255.6
579690,5311840,259.3
579700,5311840,264.3
579710,5311840,269
579720,5311840,271.7
579730,5311840,274.1
579740,5311840,275.5
579750,5311840,276.4
579760,5311840,277.1
579770,5311840,277.2
579780,5311840,276.4
579790,5311840,274.9
579800,5311840,272.4
579810,5311840,269.4
579820,5311840,266.9
579830,5311840,264.8
579840,5311840,262.7
579850,5311840,259.5
579860,5311840,256.3
579870,5311840,254.1
579880,5311840,251.9
579890,5311840,249.3
579900,5311840,245.2
579910,5311840,238.1
579920,5311840,225.3
577020,5311830,103.5
577030,5311830,103.1
577040,5311830,102.2
577050,5311830,101.1
577060,5311830,99.8
577070,5311830,98.7
577080,5311830,97.7
577090,5311830,97.2
577100,5311830,96.7
577110,5311830,96.4
577120,5311830,96
577130,5311830,95.8
577140,5311830,95.5
577150,5311830,95.3
577160,5311830,95.1
577170,5311830,94.8
577180,5311830,94.5
577190,5311830,94.4
577200,5311830,94.1
577210,5311830,94
577220,5311830,93.9
577230,5311830,93.8
